ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,0.00,0.00,0.00,0.00,44.65,39.68,44.14
2016 Primary,25.00,0.00,0.00,0.00,0.00,33.64,26.56,33.17
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,12.73,4.69,12.31
2016 General,75.00,0.00,75.00,100.0,100.0,73.24,69.44,73.11
2018 Primary,33.33,0.00,33.33,0.00,0.00,33.27,19.27,32.23
2018 Primary Runoff,0.00,0.00,0.00,0.00,0.00,22.91,12.96,22.10
2018 General,100.0,0.00,40.00,50.00,50.00,67.93,60.00,67.25
