ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,48.81,46.64,100.0,47.74
2016 Primary,40.04,36.29,0.00,38.07
2016 Primary Runoff,15.05,11.52,0.00,13.22
2016 General,75.31,75.19,50.00,75.20
2018 Primary,36.36,32.82,0.00,34.38
2018 Primary Runoff,22.39,18.20,0.00,20.10
2018 General,70.14,69.23,100.0,69.72
