ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,47.33,43.28,0.00,45.36
2016 Primary,42.01,42.65,0.00,42.25
2016 Primary Runoff,16.67,13.97,0.00,15.33
2016 General,70.23,73.43,100.0,71.84
2018 Primary,34.98,36.49,0.00,35.68
2018 Primary Runoff,25.53,22.18,0.00,23.81
2018 General,65.03,64.38,100.0,64.77
