ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,34.90,34.34,0.00,34.61
2016 Primary,29.99,28.65,0.00,29.29
2016 Primary Runoff,5.56,4.55,0.00,5.03
2016 General,65.44,69.52,100.0,67.61
2018 Primary,17.61,16.86,0.00,17.20
2018 Primary Runoff,14.74,12.34,0.00,13.46
2018 General,60.36,62.31,100.0,61.44
