ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.53,34.36,0.00,34.89
2016 Primary,28.17,26.56,0.00,27.30
2016 Primary Runoff,5.49,4.15,0.00,4.76
2016 General,62.95,67.27,33.33,65.28
2018 Primary,23.88,21.30,0.00,22.47
2018 Primary Runoff,15.57,13.88,0.00,14.64
2018 General,60.58,62.44,60.00,61.59
