ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,24.29,12.50,0.00,0.00,45.06,35.00,39.17
2016 Primary,0.00,16.85,12.50,0.00,0.00,41.52,19.05,34.51
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,6.35,0.00,4.55
2016 General,0.00,62.50,44.44,0.00,0.00,75.25,47.62,71.02
2018 Primary,0.00,16.92,0.00,0.00,0.00,31.41,11.54,27.00
2018 Primary Runoff,0.00,11.15,0.00,0.00,0.00,17.65,8.00,15.65
2018 General,0.00,63.64,71.43,0.00,0.00,72.04,28.00,68.76
