ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.19,36.36,0.00,37.28
2016 Primary,31.84,30.54,0.00,31.19
2016 Primary Runoff,8.50,4.43,0.00,6.45
2016 General,67.96,74.88,0.00,71.39
2018 Primary,25.26,22.84,0.00,24.04
2018 Primary Runoff,17.62,17.26,0.00,17.44
2018 General,68.04,69.50,0.00,68.78
