,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,14.77,29.41,0.0
1,OTHER,13.64,44.44,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,17.39,25.64,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,41.33,34.3,0.0
6,BLACK,33.53,48.27,0.0
