PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
GOLDMINE,0.0,43.0,47.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,8.0,6.0,1.0,731.0,638.0,0.0,146.0,70.0,1703.0
COKESBURY,0.0,22.0,27.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,5.0,1.0,0.0,329.0,292.0,0.0,200.0,161.0,1048.0
REED CREEK,1.0,78.0,83.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,10.0,10.0,2.0,1237.0,1208.0,0.0,67.0,39.0,2754.0
BOWERSVILLE,1.0,39.0,38.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,541.0,495.0,0.0,56.0,44.0,1231.0
SHOAL CREEK,0.0,37.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,9.0,6.0,2.0,719.0,642.0,0.0,28.0,26.0,1526.0
BIO,0.0,31.0,42.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,12.0,16.0,1.0,457.0,456.0,0.0,146.0,112.0,1287.0
TOTAL,2.0,250.0,281.0,0.0,10.0,13.0,0.0,5.0,1.0,0.0,28.0,28.0,0.0,46.0,39.0,6.0,4014.0,3731.0,0.0,643.0,452.0,9549.0
