,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.66,28.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,42.86,33.33,0.0
4,ASIAN-PACIFIC,50.0,0.0,0.0
5,WHITE,58.32,58.18,0.0
6,BLACK,54.45,67.82,25.0
