,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.22,25.0,0.0
1,OTHER,33.33,16.67,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,50.0,40.0,0.0
4,ASIAN-PACIFIC,0.0,66.67,0.0
5,WHITE,53.63,55.2,0.0
6,BLACK,37.5,65.38,0.0
