,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.52,54.87,0.0
1,OTHER,59.09,63.16,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,35.42,60.5,0.0
4,ASIAN-PACIFIC,30.0,26.92,0.0
5,WHITE,66.27,64.83,50.0
6,BLACK,56.54,63.79,33.33
