,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.0,25.0,0.0
1,OTHER,0.0,57.14,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,25.0,50.0,0.0
4,ASIAN-PACIFIC,50.0,0.0,0.0
5,WHITE,55.19,59.77,0.0
6,BLACK,43.87,56.98,33.33
