,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.88,36.59,0.0
1,OTHER,0.0,66.67,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,50.0,66.67,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,62.78,60.36,0.0
6,BLACK,52.92,68.12,100.0
