,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.09,36.99,0.0
1,OTHER,40.0,47.62,0.0
2,NATIVE AMERICAN,33.33,40.0,0.0
3,LATINO,42.86,40.0,0.0
4,ASIAN-PACIFIC,66.67,50.0,0.0
5,WHITE,57.84,57.48,50.0
6,BLACK,44.41,60.56,0.0
