,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,55.78,51.38,0.0
1,OTHER,36.36,53.85,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,50.0,45.83,0.0
4,ASIAN-PACIFIC,50.0,58.82,0.0
5,WHITE,68.47,70.12,0.0
6,BLACK,28.57,65.52,0.0
