,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.22,40.91,0.0
1,OTHER,25.0,50.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,50.0,31.58,0.0
4,ASIAN-PACIFIC,33.33,66.67,0.0
5,WHITE,59.03,60.18,0.0
6,BLACK,38.46,68.42,0.0
