,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.1,51.16,0.0
1,OTHER,57.14,75.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,31.25,28.57,0.0
4,ASIAN-PACIFIC,50.0,0.0,0.0
5,WHITE,61.73,59.92,75.0
6,BLACK,60.0,100.0,0.0
