,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.78,31.52,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,35.29,28.57,0.0
4,ASIAN-PACIFIC,16.67,11.11,0.0
5,WHITE,70.26,65.44,0.0
6,BLACK,41.25,50.0,0.0
