,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.78,51.3,0.0
1,OTHER,47.06,65.52,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,55.56,56.1,0.0
4,ASIAN-PACIFIC,62.5,77.78,0.0
5,WHITE,65.95,67.67,0.0
6,BLACK,63.01,77.33,50.0
