,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.73,20.62,0.0
1,OTHER,50.0,50.0,0.0
2,NATIVE AMERICAN,66.67,33.33,0.0
3,LATINO,14.29,18.75,0.0
4,ASIAN-PACIFIC,100.0,33.33,0.0
5,WHITE,58.56,56.07,0.0
6,BLACK,21.43,0.0,0.0
