,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.65,50.88,0.0
1,OTHER,42.86,65.38,100.0
2,NATIVE AMERICAN,50.0,60.0,0.0
3,LATINO,46.67,44.21,0.0
4,ASIAN-PACIFIC,37.93,43.18,0.0
5,WHITE,63.33,59.58,0.0
6,BLACK,60.54,70.95,100.0
