,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.04,58.33,0.0
1,OTHER,66.67,77.78,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,50.0,87.5,0.0
4,ASIAN-PACIFIC,21.43,61.54,0.0
5,WHITE,67.73,68.92,0.0
6,BLACK,72.5,70.83,100.0
