,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.16,56.6,0.0
1,OTHER,25.0,37.5,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,50.0,40.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,70.03,65.93,100.0
6,BLACK,52.38,67.44,0.0
