RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.44,45.83,0.00,45.10
OTHER,0.00,100.0,0.00,33.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,50.00,40.00,0.00,42.86
ASIA-PI,100.0,0.00,0.00,50.00
WHITE,66.51,71.39,0.00,68.86
BLACK,50.00,0.00,0.00,33.33
TOTAL,64.71,69.16,0.00,66.85
