,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,44.55,0.0
1,OTHER,70.83,72.41,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,63.27,64.81,0.0
4,ASIAN-PACIFIC,56.12,60.47,0.0
5,WHITE,68.64,70.87,0.0
6,BLACK,69.84,62.9,0.0
