RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,25.93,20.73,0.00,23.96
OTHER,14.29,25.00,0.00,21.74
NATIVE-AM,80.00,0.00,0.00,57.14
HISP-LT,30.77,40.00,0.00,35.71
ASIA-PI,100.0,33.33,0.00,50.00
WHITE,46.79,47.09,0.00,46.93
BLACK,47.37,59.72,0.00,54.26
TOTAL,45.18,46.12,0.00,45.64
