PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
NEW SALEM,0,54.67,42.42,0,0,50,0,0,100,0,0,0,0,50,0,0,63.09,59.74,0,0,0,59.63
DAVIS,0,38.54,28.21,0,0,0,0,0,0,0,33.33,33.33,0,66.67,50,100,49.67,53.02,0,0,50.00,49.07
NEW HOME,0,48.57,34.48,0,0,100,0,0,75,0,0,0,0,100,0,0,53.82,58.63,0,0,0,54.56
WEST BROW,0,42.27,35.71,0,0,25,0,0,0,0,16.67,42.86,0,40,20,0,52.24,50.79,0,25,33.33,49.01
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRENTON,0,33.33,25,0,66.67,33.33,0,33.33,16.67,0,53.85,0,0,28.57,0,0,52.46,34.09,0,50,20.00,40.53
NORTH DADE,0,33.86,22.22,0,60,33.33,0,0,0,0,25,20,0,0,0,100,50.42,54.57,0,27.78,28.57,47.8
TOTAL,0.0,39.42,28.53,0.0,35.71,33.33,,20.0,46.15,0.0,32.35,17.24,,36.36,10.0,42.86,52.78,47.32,,26.92,27.59,47.6
