,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.17,20.65,0.0
1,OTHER,33.33,62.5,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,33.33,0.0,0.0
4,ASIAN-PACIFIC,0.0,50.0,0.0
5,WHITE,58.24,56.7,0.0
6,BLACK,36.0,65.0,0.0
