,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.37,52.44,0.0
1,OTHER,51.85,43.48,0.0
2,NATIVE AMERICAN,0.0,50.0,100.0
3,LATINO,43.94,57.53,0.0
4,ASIAN-PACIFIC,34.67,50.0,0.0
5,WHITE,67.02,69.86,0.0
6,BLACK,55.56,65.74,100.0
