,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.71,31.25,0.0
1,OTHER,0.0,33.33,0.0
2,NATIVE AMERICAN,0.0,33.33,0.0
3,LATINO,6.67,21.43,0.0
4,ASIAN-PACIFIC,66.67,75.0,0.0
5,WHITE,63.45,60.15,0.0
6,BLACK,33.33,47.27,0.0
