,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,11.11,20.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,72.22,73.91,0.0
6,BLACK,45.07,65.82,0.0
