,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.23,26.32,0.0
1,OTHER,33.33,0.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,0.0,33.33,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,61.21,62.5,0.0
6,BLACK,57.45,71.2,0.0
