,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.68,44.81,0.0
1,OTHER,53.93,53.88,66.67
2,NATIVE AMERICAN,45.74,46.67,0.0
3,LATINO,43.17,49.55,55.56
4,ASIAN-PACIFIC,45.12,49.77,100.0
5,WHITE,63.2,63.14,50.0
6,BLACK,53.45,62.75,66.67
