RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,40.00,44.36,30.00,41.82
OTHER,42.86,54.10,0.00,47.26
NATIVE-AM,0.00,66.67,0.00,40.00
HISP-LT,45.95,54.89,100.0,51.05
ASIA-PI,36.67,38.11,28.57,37.34
WHITE,61.55,61.45,66.67,61.50
BLACK,53.79,67.34,0.00,61.62
TOTAL,51.94,56.69,36.36,54.35
