,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.32,60.16,0.0
1,OTHER,58.33,57.38,0.0
2,NATIVE AMERICAN,57.14,66.67,0.0
3,LATINO,53.7,56.72,0.0
4,ASIAN-PACIFIC,52.53,51.07,66.67
5,WHITE,65.53,64.74,0.0
6,BLACK,67.83,69.92,0.0
