,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.71,44.3,0.0
1,OTHER,100.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,50.0,0.0
4,ASIAN-PACIFIC,30.0,54.55,0.0
5,WHITE,69.65,66.15,50.0
6,BLACK,44.19,63.3,0.0
