,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,52.0,54.55,0.0
1,OTHER,66.67,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,50.0,50.0,0.0
4,ASIAN-PACIFIC,75.0,40.0,0.0
5,WHITE,71.89,73.98,100.0
6,BLACK,80.0,96.0,0.0
