,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.84,26.67,0.0
1,OTHER,66.67,27.78,0.0
2,NATIVE AMERICAN,0.0,33.33,0.0
3,LATINO,16.22,26.19,0.0
4,ASIAN-PACIFIC,35.71,41.67,100.0
5,WHITE,45.99,42.29,0.0
6,BLACK,33.19,50.0,0.0
