,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.08,35.15,0.0
1,OTHER,25.0,37.5,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,31.82,47.83,0.0
4,ASIAN-PACIFIC,40.0,43.75,0.0
5,WHITE,49.57,51.15,33.33
6,BLACK,25.67,40.68,33.33
