,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.8,48.51,0.0
1,OTHER,33.33,100.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,20.0,50.0,0.0
4,ASIAN-PACIFIC,100.0,83.33,0.0
5,WHITE,73.2,73.56,0.0
6,BLACK,60.26,63.92,0.0
