,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.0,66.67,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,74.62,79.46,0.0
6,BLACK,58.57,81.16,0.0
