,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.96,42.91,0.0
1,OTHER,29.41,61.11,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,46.15,59.09,0.0
4,ASIAN-PACIFIC,29.41,40.0,0.0
5,WHITE,65.04,60.78,25.0
6,BLACK,44.44,45.3,0.0
