,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.24,58.82,0.0
1,OTHER,40.0,65.52,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,56.25,80.65,0.0
4,ASIAN-PACIFIC,55.26,50.0,0.0
5,WHITE,71.48,69.09,25.0
6,BLACK,78.33,69.44,0.0
