,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,15.0,34.81,0.0
1,OTHER,36.67,41.38,0.0
2,NATIVE AMERICAN,25.0,75.0,0.0
3,LATINO,32.26,51.85,0.0
4,ASIAN-PACIFIC,42.86,11.11,0.0
5,WHITE,55.06,61.79,0.0
6,BLACK,32.59,46.75,0.0
