RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,33.46,42.67,50.00,37.68
OTHER,54.55,64.29,100.0,60.53
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,42.61,50.37,0.00,46.80
ASIA-PI,40.74,56.25,0.00,49.15
WHITE,55.69,56.32,50.00,56.02
BLACK,45.45,51.08,0.00,48.95
TOTAL,50.15,53.76,57.14,52.11
