,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.27,50.69,0.0
1,OTHER,30.77,46.67,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,66.67,0.0,0.0
4,ASIAN-PACIFIC,75.0,50.0,0.0
5,WHITE,70.0,57.14,0.0
6,BLACK,38.37,52.62,33.33
