,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.51,31.03,0.0
1,OTHER,25.0,33.33,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,28.57,25.0,0.0
4,ASIAN-PACIFIC,50.0,0.0,0.0
5,WHITE,35.0,31.25,0.0
6,BLACK,32.79,53.9,0.0
