,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.07,35.06,0.0
1,OTHER,41.94,61.02,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,37.76,52.16,0.0
4,ASIAN-PACIFIC,30.51,31.06,0.0
5,WHITE,52.52,52.58,0.0
6,BLACK,37.96,51.66,50.0
