RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,31.64,39.66,0.0,35.61
OTHER,36.84,44.0,0.0,40.91
NATIVE-AM,75.0,33.33,0.0,50.0
HISP-LT,45.45,50.0,0.0,48.44
ASIA-PI,31.82,46.15,0.0,39.58
WHITE,63.05,64.31,100.0,63.73
BLACK,62.67,70.12,50.0,66.92
TOTAL,59.76,63.48,75.0,61.76
