,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.68,48.65,0.0
1,OTHER,33.33,48.0,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,55.56,54.55,0.0
4,ASIAN-PACIFIC,33.33,100.0,0.0
5,WHITE,66.3,69.51,0.0
6,BLACK,31.29,50.06,0.0
