,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.82,37.74,0.0
1,OTHER,50.0,70.0,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,55.56,70.0,0.0
4,ASIAN-PACIFIC,54.55,58.82,0.0
5,WHITE,67.06,69.07,0.0
6,BLACK,44.95,61.72,0.0
