,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,46.67,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,50.0,33.33,0.0
6,BLACK,55.7,76.09,0.0
