,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.77,22.73,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,100.0,16.67,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,64.44,61.47,0.0
6,BLACK,61.11,65.52,0.0
