RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,50.95,49.77,0.0,50.35
OTHER,67.74,50.0,0.0,60.0
NATIVE-AM,66.67,33.33,0.0,50.0
HISP-LT,59.57,53.33,0.0,56.52
ASIA-PI,50.0,51.43,0.0,50.82
WHITE,63.9,65.39,100.0,64.69
BLACK,53.25,60.38,0.0,57.22
TOTAL,60.72,61.7,66.67,61.23
