,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.45,26.47,0.0
1,OTHER,40.62,46.94,0.0
2,NATIVE AMERICAN,0.0,inf,0.0
3,LATINO,34.56,48.15,0.0
4,ASIAN-PACIFIC,31.43,36.11,100.0
5,WHITE,48.8,49.68,50.0
6,BLACK,36.57,50.78,40.0
