RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,12.5,50.0,0.0,33.33
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,50.0,0.0,33.33
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,72.91,73.9,0.0,73.42
BLACK,39.44,55.0,0.0,47.68
TOTAL,64.05,68.96,0.0,66.62
