,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.44,40.3,0.0
1,OTHER,27.27,25.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,34.55,30.19,0.0
4,ASIAN-PACIFIC,33.33,64.71,0.0
5,WHITE,62.73,61.62,50.0
6,BLACK,42.4,52.49,0.0
