,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.88,38.27,0.0
1,OTHER,40.79,38.55,66.67
2,NATIVE AMERICAN,66.67,66.67,0.0
3,LATINO,31.53,42.81,50.0
4,ASIAN-PACIFIC,39.84,37.22,60.0
5,WHITE,55.39,57.98,0.0
6,BLACK,50.24,60.27,100.0
