RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,29.76,32.61,0.00,31.25
OTHER,30.77,46.15,0.00,38.46
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,28.57,56.52,0.00,50.00
ASIA-PI,62.50,46.15,0.00,50.00
WHITE,49.60,45.27,0.00,47.25
BLACK,47.89,54.64,11.11,51.89
TOTAL,45.48,51.20,10.00,48.75
