,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.26,60.98,0.0
1,OTHER,75.0,20.0,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,50.0,0.0,0.0
4,ASIAN-PACIFIC,100.0,83.33,0.0
5,WHITE,70.68,69.46,0.0
6,BLACK,66.67,75.25,0.0
