,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.04,48.26,0.0
1,OTHER,35.42,56.52,0.0
2,NATIVE AMERICAN,42.86,33.33,0.0
3,LATINO,43.22,43.16,100.0
4,ASIAN-PACIFIC,42.11,54.05,0.0
5,WHITE,58.93,59.39,42.86
6,BLACK,54.18,67.57,66.67
