,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.3,46.0,0.0
1,OTHER,63.16,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,36.36,72.73,0.0
4,ASIAN-PACIFIC,49.57,49.14,100.0
5,WHITE,69.83,68.18,0.0
6,BLACK,68.92,77.27,0.0
