,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.0,57.27,0.0
1,OTHER,64.29,61.11,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,60.0,71.43,0.0
4,ASIAN-PACIFIC,35.71,78.57,0.0
5,WHITE,69.23,68.23,50.0
6,BLACK,61.73,74.72,0.0
